sort,segment,position,field,datatype,HL7 table,table identifier,version,source,count,2611,,
OM4-7-2.6-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.6,IGAMT,2,,,
OM4-7-2.7-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.7,Frank,2,,,
OM4-7-2.7-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.7,IGAMT,2,,,
OM4-7-2.7.1-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.7.1,Frank,2,,,
OM4-7-2.7.1-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.7.1,IGAMT,2,,,
OM4-7-2.8-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.8,Frank,2,,,
OM4-7-2.8-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.8,IGAMT,2,,,
OM4-7-2.8.1-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.8.1,Frank,2,,,
OM4-7-2.8.1-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.8.1,IGAMT,2,,,
OM4-7-2.8.2-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.8.2,Frank,2,,,
OM4-7-2.8.2-HL70371,OM4,7,OM4-7,CWE,HL70371,0371,2.8.2,IGAMT,2,,,
OM5-2-2.4-HL79999,OM5,2,OM5-2,CE,HL79999,9999,2.4,Frank,2,,,
OM5-2-2.4-HL79999,OM5,2,OM5-2,CE,HL79999,9999,2.4,IGAMT,2,,,
OM5-2-2.5-HL79999,OM5,2,OM5-2,CE,HL79999,9999,2.5,Frank,2,,,
OM5-2-2.5-HL79999,OM5,2,OM5-2,CE,HL79999,9999,2.5,IGAMT,2,,,
OM5-2-2.5.1-HL79999,OM5,2,OM5-2,CE,HL79999,9999,2.5.1,Frank,2,,,
OM5-2-2.5.1-HL79999,OM5,2,OM5-2,CE,HL79999,9999,2.5.1,IGAMT,2,,,
OM5-2-2.6-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.6,Frank,2,,,
OM5-2-2.6-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.6,IGAMT,2,,,
OM5-2-2.7-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.7,Frank,2,,,
OM5-2-2.7-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.7,IGAMT,2,,,
OM5-2-2.7.1-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.7.1,Frank,2,,,
OM5-2-2.7.1-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.7.1,IGAMT,2,,,
OM5-2-2.8-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.8,Frank,2,,,
OM5-2-2.8-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.8,IGAMT,2,,,
OM5-2-2.8.1-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.8.1,Frank,2,,,
OM5-2-2.8.1-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.8.1,IGAMT,2,,,
OM5-2-2.8.2-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.8.2,Frank,2,,,
OM5-2-2.8.2-HL79999,OM5,2,OM5-2,CWE,HL79999,9999,2.8.2,IGAMT,2,,,
OM7-10-2.4-HL70335,OM7,10,OM7-10,IS,HL70335,0335,2.4,Frank,2,,,
OM7-10-2.4-HL70335,OM7,10,OM7-10,IS,HL70335,0335,2.4,IGAMT,2,,,
OM7-10-2.5-HL70335,OM7,10,OM7-10,IS,HL70335,0335,2.5,Frank,2,,,
OM7-10-2.5-HL70335,OM7,10,OM7-10,IS,HL70335,0335,2.5,IGAMT,2,,,
OM7-10-2.5.1-HL70335,OM7,10,OM7-10,IS,HL70335,0335,2.5.1,Frank,2,,,
OM7-10-2.5.1-HL70335,OM7,10,OM7-10,IS,HL70335,0335,2.5.1,IGAMT,2,,,
OM7-11-2.4-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.4,Frank,2,,,
OM7-11-2.4-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.4,IGAMT,2,,,
OM7-11-2.5-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.5,Frank,2,,,
OM7-11-2.5-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.5,IGAMT,2,,,
OM7-11-2.5.1-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.5.1,Frank,2,,,
OM7-11-2.5.1-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.5.1,IGAMT,2,,,
OM7-11-2.6-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.6,Frank,1,,,
OM7-11-2.7-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.7,Frank,2,,,
OM7-11-2.7-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.7,IGAMT,2,,,
OM7-11-2.7.1-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.7.1,Frank,1,,,
OM7-11-2.8-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.8,Frank,2,,,
OM7-11-2.8-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.8,IGAMT,2,,,
OM7-11-2.8.1-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.8.1,Frank,2,,,
OM7-11-2.8.1-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.8.1,IGAMT,2,,,
OM7-11-2.8.2-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.8.2,Frank,2,,,
OM7-11-2.8.2-HL70136,OM7,11,OM7-11,ID,HL70136,0136,2.8.2,IGAMT,2,,,
OM7-12-2.4-HL70413,OM7,12,OM7-12,CE,HL70413,0413,2.4,Frank,2,,,
OM7-12-2.4-HL70413,OM7,12,OM7-12,CE,HL70413,0413,2.4,IGAMT,2,,,
OM7-12-2.5-HL70413,OM7,12,OM7-12,CE,HL70413,0413,2.5,Frank,2,,,
OM7-12-2.5-HL70413,OM7,12,OM7-12,CE,HL70413,0413,2.5,IGAMT,2,,,
OM7-12-2.5.1-HL70413,OM7,12,OM7-12,CE,HL70413,0413,2.5.1,Frank,2,,,
OM7-12-2.5.1-HL70413,OM7,12,OM7-12,CE,HL70413,0413,2.5.1,IGAMT,2,,,
OM7-12-2.6-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.6,Frank,2,,,
OM7-12-2.6-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.6,IGAMT,2,,,
OM7-12-2.7-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.7,Frank,2,,,
OM7-12-2.7-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.7,IGAMT,2,,,
OM7-12-2.7.1-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.7.1,Frank,2,,,
OM7-12-2.7.1-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.7.1,IGAMT,2,,,
OM7-12-2.8-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.8,Frank,2,,,
OM7-12-2.8-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.8,IGAMT,2,,,
OM7-12-2.8.1-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.8.1,Frank,2,,,
OM7-12-2.8.1-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.8.1,IGAMT,2,,,
OM7-12-2.8.2-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.8.2,Frank,2,,,
OM7-12-2.8.2-HL70413,OM7,12,OM7-12,CWE,HL70413,0413,2.8.2,IGAMT,2,,,
OM7-16-2.4-HL70414,OM7,16,OM7-16,CE,HL70414,0414,2.4,Frank,2,,,
OM7-16-2.4-HL70414,OM7,16,OM7-16,CE,HL70414,0414,2.4,IGAMT,2,,,
OM7-16-2.5-HL70414,OM7,16,OM7-16,CE,HL70414,0414,2.5,Frank,2,,,
OM7-16-2.5-HL70414,OM7,16,OM7-16,CE,HL70414,0414,2.5,IGAMT,2,,,
OM7-16-2.5.1-HL70414,OM7,16,OM7-16,CE,HL70414,0414,2.5.1,Frank,1,,,
OM7-16-2.6-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.6,Frank,1,,,
OM7-16-2.7-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.7,Frank,2,,,
OM7-16-2.7-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.7,IGAMT,2,,,
OM7-16-2.7.1-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.7.1,Frank,1,,,
OM7-16-2.8-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.8,Frank,1,,,
OM7-16-2.8.1-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.8.1,Frank,2,,,
OM7-16-2.8.1-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.8.1,IGAMT,2,,,
OM7-16-2.8.2-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.8.2,Frank,2,,,
OM7-16-2.8.2-HL70414,OM7,16,OM7-16,CWE,HL70414,0414,2.8.2,IGAMT,2,,,
OM7-18-2.4-HL70414,OM7,18,OM7-18,CE,HL70414,0414,2.4,Frank,1,,,
OM7-18-2.5-HL70414,OM7,18,OM7-18,CE,HL70414,0414,2.5,Frank,1,,,
OM7-18-2.5.1-HL70414,OM7,18,OM7-18,CE,HL70414,0414,2.5.1,Frank,2,,,
OM7-18-2.5.1-HL70414,OM7,18,OM7-18,CE,HL70414,0414,2.5.1,IGAMT,2,,,
OM7-18-2.6-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.6,Frank,2,,,
OM7-18-2.6-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.6,IGAMT,2,,,
OM7-18-2.7-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.7,Frank,1,,,
OM7-18-2.7.1-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.7.1,Frank,2,,,
OM7-18-2.7.1-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.7.1,IGAMT,2,,,
OM7-18-2.8-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.8,Frank,2,,,
OM7-18-2.8-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.8,IGAMT,2,,,
OM7-18-2.8.1-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.8.1,Frank,1,,,
OM7-18-2.8.2-HL70414,OM7,18,OM7-18,CWE,HL70414,0414,2.8.2,Frank,1,,,
OM7-22-2.4-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.4,Frank,2,,,
OM7-22-2.4-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.4,IGAMT,2,,,
OM7-22-2.5-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.5,Frank,2,,,
OM7-22-2.5-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.5,IGAMT,2,,,
OM7-22-2.5.1-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.5.1,Frank,2,,,
OM7-22-2.5.1-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.5.1,IGAMT,2,,,
OM7-22-2.6-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.6,Frank,2,,,
OM7-22-2.6-HL70473,OM7,22,OM7-22,IS,HL70473,0473,2.6,IGAMT,2,,,
OM7-22-2.7-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.7,Frank,2,,,
OM7-22-2.7-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.7,IGAMT,2,,,
OM7-22-2.7.1-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.7.1,Frank,2,,,
OM7-22-2.7.1-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.7.1,IGAMT,2,,,
OM7-22-2.8-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.8,Frank,2,,,
OM7-22-2.8-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.8,IGAMT,2,,,
OM7-22-2.8.1-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.8.1,Frank,2,,,
OM7-22-2.8.1-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.8.1,IGAMT,2,,,
OM7-22-2.8.2-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.8.2,Frank,2,,,
OM7-22-2.8.2-HL70473,OM7,22,OM7-22,CWE,HL70473,0473,2.8.2,IGAMT,2,,,
OM7-23-2.4-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.4,Frank,1,,,
OM7-23-2.5-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.5,Frank,1,,,
OM7-23-2.5.1-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.5.1,Frank,1,,,
OM7-23-2.6-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.6,Frank,2,,,
OM7-23-2.6-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.6,IGAMT,2,,,
OM7-23-2.7-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.7,Frank,1,,,
OM7-23-2.7.1-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.7.1,Frank,2,,,
OM7-23-2.7.1-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.7.1,IGAMT,2,,,
OM7-23-2.8-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.8,Frank,1,,,
OM7-23-2.8.1-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.8.1,Frank,1,,,
OM7-23-2.8.2-HL70136,OM7,23,OM7-23,ID,HL70136,0136,2.8.2,Frank,1,,,
OM7-24-2.4-HL70132,OM7,24,OM7-24,CE,HL70132,0132,2.4,Frank,2,,,
OM7-24-2.4-HL70132,OM7,24,OM7-24,CE,HL70132,0132,2.4,IGAMT,2,,,
OM7-24-2.5-HL70132,OM7,24,OM7-24,CE,HL70132,0132,2.5,Frank,2,,,
OM7-24-2.5-HL70132,OM7,24,OM7-24,CE,HL70132,0132,2.5,IGAMT,2,,,
OM7-24-2.5.1-HL70132,OM7,24,OM7-24,CE,HL70132,0132,2.5.1,Frank,2,,,
OM7-24-2.5.1-HL70132,OM7,24,OM7-24,CE,HL70132,0132,2.5.1,IGAMT,2,,,
OM7-24-2.6-HL70132,OM7,24,OM7-24,CWE,HL70132,0132,2.6,Frank,2,,,
OM7-24-2.6-HL70132,OM7,24,OM7-24,CWE,HL70132,0132,2.6,IGAMT,2,,,
OM7-24-2.7-HL70132,OM7,24,OM7-24,CWE,HL70132,0132,2.7,Frank,2,,,
OM7-24-2.7-HL70132,OM7,24,OM7-24,CWE,HL70132,0132,2.7,IGAMT,2,,,
OM7-24-2.7.1-HL70132,OM7,24,OM7-24,CWE,HL70132,0132,2.7.1,Frank,2,,,
OM7-24-2.7.1-HL70132,OM7,24,OM7-24,CWE,HL70132,0132,2.7.1,IGAMT,2,,,
OM7-3-2.4-HL70412,OM7,3,OM7-3,CE,HL70412,0412,2.4,Frank,2,,,
OM7-3-2.4-HL70412,OM7,3,OM7-3,CE,HL70412,0412,2.4,IGAMT,2,,,
OM7-3-2.5-HL70412,OM7,3,OM7-3,CE,HL70412,0412,2.5,Frank,2,,,
OM7-3-2.5-HL70412,OM7,3,OM7-3,CE,HL70412,0412,2.5,IGAMT,2,,,
OM7-3-2.5.1-HL70412,OM7,3,OM7-3,CE,HL70412,0412,2.5.1,Frank,2,,,
OM7-3-2.5.1-HL70412,OM7,3,OM7-3,CE,HL70412,0412,2.5.1,IGAMT,2,,,
OM7-3-2.6-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.6,Frank,2,,,
OM7-3-2.6-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.6,IGAMT,2,,,
OM7-3-2.7-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.7,Frank,2,,,
OM7-3-2.7-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.7,IGAMT,2,,,
OM7-3-2.7.1-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.7.1,Frank,2,,,
OM7-3-2.7.1-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.7.1,IGAMT,2,,,
OM7-3-2.8-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.8,Frank,2,,,
OM7-3-2.8-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.8,IGAMT,2,,,
OM7-3-2.8.1-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.8.1,Frank,2,,,
OM7-3-2.8.1-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.8.1,IGAMT,2,,,
OM7-3-2.8.2-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.8.2,Frank,2,,,
OM7-3-2.8.2-HL70412,OM7,3,OM7-3,CWE,HL70412,0412,2.8.2,IGAMT,2,,,
OM7-9-2.4-HL79999,OM7,9,OM7-9,CE,HL79999,9999,2.4,Frank,2,,,
OM7-9-2.4-HL79999,OM7,9,OM7-9,CE,HL79999,9999,2.4,IGAMT,2,,,
OM7-9-2.5-HL79999,OM7,9,OM7-9,CE,HL79999,9999,2.5,Frank,2,,,
OM7-9-2.5-HL79999,OM7,9,OM7-9,CE,HL79999,9999,2.5,IGAMT,2,,,
OM7-9-2.5.1-HL79999,OM7,9,OM7-9,CE,HL79999,9999,2.5.1,Frank,2,,,
OM7-9-2.5.1-HL79999,OM7,9,OM7-9,CE,HL79999,9999,2.5.1,IGAMT,2,,,
OM7-9-2.6-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.6,Frank,2,,,
OM7-9-2.6-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.6,IGAMT,2,,,
OM7-9-2.7-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.7,Frank,2,,,
OM7-9-2.7-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.7,IGAMT,2,,,
OM7-9-2.7.1-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.7.1,Frank,2,,,
OM7-9-2.7.1-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.7.1,IGAMT,2,,,
OM7-9-2.8-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.8,Frank,2,,,
OM7-9-2.8-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.8,IGAMT,2,,,
OM7-9-2.8.1-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.8.1,Frank,2,,,
OM7-9-2.8.1-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.8.1,IGAMT,2,,,
OM7-9-2.8.2-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.8.2,Frank,2,,,
OM7-9-2.8.2-HL79999,OM7,9,OM7-9,CWE,HL79999,9999,2.8.2,IGAMT,2,,,
OMC-10-2.8.2-HL70136,OMC,10,OMC-10,ID,HL70136,0136,2.8.2,Frank,1,,,
OMC-11-2.8.2-HL79999,OMC,11,OMC-11,CWE,HL79999,9999,2.8.2,Frank,1,,,
OMC-2-2.8.2-HL70206,OMC,2,OMC-2,ID,HL70206,0206,2.8.2,Frank,2,,,
OMC-2-2.8.2-HL70206,OMC,2,OMC-2,ID,HL70206,0206,2.8.2,IGAMT,2,,,
OMC-4-2.8.2-HL79999,OMC,4,OMC-4,CWE,HL79999,9999,2.8.2,Frank,2,,,
OMC-4-2.8.2-HL79999,OMC,4,OMC-4,CWE,HL79999,9999,2.8.2,IGAMT,2,,,
OMC-5-2.8.2-HL70938,OMC,5,OMC-5,CWE,HL70938,0938,2.8.2,Frank,2,,,
OMC-5-2.8.2-HL70938,OMC,5,OMC-5,CWE,HL70938,0938,2.8.2,IGAMT,2,,,
OMC-6-2.8.2-HL70939,OMC,6,OMC-6,CWE,HL70939,0939,2.8.2,Frank,2,,,
OMC-6-2.8.2-HL70939,OMC,6,OMC-6,CWE,HL70939,0939,2.8.2,IGAMT,2,,,
OMC-7-2.8.2-HL70136,OMC,7,OMC-7,ID,HL70136,0136,2.8.2,Frank,2,,,
OMC-7-2.8.2-HL70136,OMC,7,OMC-7,ID,HL70136,0136,2.8.2,IGAMT,2,,,
OMC-9-2.8.2-HL70125,OMC,9,OMC-9,var,HL70125,0125,2.8.2,Frank,2,,,
OMC-9-2.8.2-HL70125,OMC,9,OMC-9,VARIES,HL70125,0125,2.8.2,IGAMT,2,,,
ORC-1-2.1-HL70119,ORC,1,ORC-1,ST,HL70119,0119,2.1,Frank,1,,,
ORC-1-2.2-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.2,Frank,1,,,
ORC-1-2.3-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.3,Frank,1,,,
ORC-1-2.3.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.3.1,Frank,2,,,
ORC-1-2.3.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.3.1,IGAMT,2,,,
ORC-1-2.4-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.4,Frank,2,,,
ORC-1-2.4-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.4,IGAMT,2,,,
ORC-1-2.5-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.5,Frank,2,,,
ORC-1-2.5-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.5,IGAMT,2,,,
ORC-1-2.5.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.5.1,Frank,2,,,
ORC-1-2.5.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.5.1,IGAMT,2,,,
ORC-1-2.6-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.6,Frank,2,,,
ORC-1-2.6-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.6,IGAMT,2,,,
ORC-1-2.7-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.7,Frank,2,,,
ORC-1-2.7-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.7,IGAMT,2,,,
ORC-1-2.7.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.7.1,Frank,2,,,
ORC-1-2.7.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.7.1,IGAMT,2,,,
ORC-1-2.8-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.8,Frank,2,,,
ORC-1-2.8-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.8,IGAMT,2,,,
ORC-1-2.8.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.8.1,Frank,2,,,
ORC-1-2.8.1-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.8.1,IGAMT,2,,,
ORC-1-2.8.2-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.8.2,Frank,2,,,
ORC-1-2.8.2-HL70119,ORC,1,ORC-1,ID,HL70119,0119,2.8.2,IGAMT,2,,,
ORC-16-2.6-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.6,Frank,2,,,
ORC-16-2.6-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.6,IGAMT,2,,,
ORC-16-2.7-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.7,Frank,2,,,
ORC-16-2.7-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.7,IGAMT,2,,,
ORC-16-2.7.1-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.7.1,Frank,2,,,
ORC-16-2.7.1-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.7.1,IGAMT,2,,,
ORC-16-2.8-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.8,Frank,2,,,
ORC-16-2.8-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.8,IGAMT,2,,,
ORC-16-2.8.1-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.8.1,Frank,2,,,
ORC-16-2.8.1-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.8.1,IGAMT,2,,,
ORC-16-2.8.2-HL79999,ORC,16,ORC-16,CWE,HL79999,9999,2.8.2,Frank,1,,,
ORC-17-2.6-HL79999,ORC,17,ORC-17,CWE,HL79999,9999,2.6,Frank,1,,,
ORC-17-2.7-HL79999,ORC,17,ORC-17,CWE,HL79999,9999,2.7,Frank,1,,,
ORC-17-2.7.1-HL79999,ORC,17,ORC-17,CWE,HL79999,9999,2.7.1,Frank,1,,,
ORC-17-2.8-HL79999,ORC,17,ORC-17,CWE,HL79999,9999,2.8,Frank,1,,,
ORC-17-2.8.1-HL79999,ORC,17,ORC-17,CWE,HL79999,9999,2.8.1,Frank,1,,,
ORC-17-2.8.2-HL79999,ORC,17,ORC-17,CWE,HL79999,9999,2.8.2,Frank,1,,,
ORC-18-2.6-HL79999,ORC,18,ORC-18,CWE,HL79999,9999,2.6,Frank,1,,,
ORC-18-2.7-HL79999,ORC,18,ORC-18,CWE,HL79999,9999,2.7,Frank,1,,,
ORC-18-2.7.1-HL79999,ORC,18,ORC-18,CWE,HL79999,9999,2.7.1,Frank,1,,,
ORC-18-2.8-HL79999,ORC,18,ORC-18,CWE,HL79999,9999,2.8,Frank,1,,,
ORC-18-2.8.1-HL79999,ORC,18,ORC-18,CWE,HL79999,9999,2.8.1,Frank,1,,,
ORC-18-2.8.2-HL79999,ORC,18,ORC-18,CWE,HL79999,9999,2.8.2,Frank,1,,,
ORC-20-2.3.1-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.3.1,Frank,2,,,
ORC-20-2.3.1-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.3.1,IGAMT,2,,,
ORC-20-2.4-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.4,Frank,2,,,
ORC-20-2.4-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.4,IGAMT,2,,,
ORC-20-2.5-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.5,Frank,2,,,
ORC-20-2.5-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.5,IGAMT,2,,,
ORC-20-2.5.1-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.5.1,Frank,2,,,
ORC-20-2.5.1-HL70339,ORC,20,ORC-20,CE,HL70339,0339,2.5.1,IGAMT,2,,,
ORC-20-2.6-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.6,Frank,2,,,
ORC-20-2.6-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.6,IGAMT,2,,,
ORC-20-2.7-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.7,Frank,2,,,
ORC-20-2.7-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.7,IGAMT,2,,,
ORC-20-2.7.1-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.7.1,Frank,2,,,
ORC-20-2.7.1-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.7.1,IGAMT,2,,,
ORC-20-2.8-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.8,Frank,2,,,
ORC-20-2.8-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.8,IGAMT,2,,,
ORC-20-2.8.1-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.8.1,Frank,2,,,
ORC-20-2.8.1-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.8.1,IGAMT,2,,,
ORC-20-2.8.2-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.8.2,Frank,2,,,
ORC-20-2.8.2-HL70339,ORC,20,ORC-20,CWE,HL70339,0339,2.8.2,IGAMT,2,,,
ORC-25-2.6-HL79999,ORC,25,ORC-25,CWE,HL79999,9999,2.6,Frank,1,,,
ORC-25-2.7-HL79999,ORC,25,ORC-25,CWE,HL79999,9999,2.7,Frank,1,,,
ORC-25-2.7.1-HL79999,ORC,25,ORC-25,CWE,HL79999,9999,2.7.1,Frank,1,,,
ORC-25-2.8-HL79999,ORC,25,ORC-25,CWE,HL79999,9999,2.8,Frank,1,,,
